date,time,bytes,bytes_per_sec,msgs,msgs_per_sec,success,error,lat_count,lat_avg,lat_max,lat_histo_samples,lat_histo_min,lat_histo_max,lat_histo_mean,lat_histo_stddev,lat_histo_median,lat_histo_p75,lat_histo_p95,lat_histo_p98,lat_histo_p99,lat_histo_p999,topics
2018-07-31,20:03:07,3144657090,53299272,15155221,256868,15155222,0,15155224,185,1466,14903489,24,1466,185.39,85.48,181.00,234.00,300.00,349.00,430.00,1084.00,1000
2018-07-31,20:04:07,3147141217,52452353,15167169,252786,15167168,0,15167169,180,1454,14914393,24,1454,180.03,80.87,176.00,229.00,293.00,351.00,435.00,691.00,1000
2018-07-31,20:05:07,3147965093,53355340,15170607,257128,15170606,0,15170602,188,3013,14911695,25,3013,187.86,113.90,182.00,235.00,302.00,345.00,422.00,2029.00,1000
2018-07-31,20:06:07,3148395256,53362631,15173150,257172,15173150,0,15173150,182,865,14917634,24,865,182.19,76.39,179.00,232.00,298.00,346.00,415.00,628.00,1000
2018-07-31,20:07:07,3144856508,52414275,15155834,252597,15155834,0,15155834,174,1499,14906009,23,1499,174.83,78.25,171.00,224.00,285.00,342.00,410.00,652.00,1000
2018-07-31,20:08:07,3145950295,53321191,15161482,256974,15161484,0,15161488,187,965,14878355,24,965,187.43,76.73,184.00,237.00,305.00,351.00,414.00,626.00,1000
2018-07-31,20:09:07,3150339249,53395580,15181817,257318,15181817,0,15181818,194,932,14936691,25,932,194.19,80.34,190.00,244.00,321.00,371.00,444.00,634.00,1000
2018-07-31,20:10:07,3144038924,52400648,15152097,252534,15152095,0,15152092,185,785,14907535,24,785,185.47,77.41,182.00,235.00,300.00,357.00,438.00,633.00,1000
2018-07-31,20:11:07,3149913494,53388364,15180268,257292,15180269,0,15180270,189,800,14920801,25,800,189.63,79.51,186.00,239.00,315.00,367.00,437.00,626.00,1000
2018-07-31,20:12:07,3145230522,52420508,15157360,252622,15157358,0,15157356,192,1558,14897091,23,1558,191.71,84.74,187.00,240.00,317.00,373.00,454.00,726.00,1000
2018-07-31,20:13:07,3146134232,53324309,15162366,256989,15162368,0,15162373,191,775,14889545,23,775,192.09,78.32,188.00,242.00,312.00,360.00,436.00,635.00,1000
2018-07-31,20:14:07,3149975275,52499587,15180285,253004,15180284,0,15180281,179,1449,14906413,24,1449,179.01,78.80,175.00,228.00,289.00,341.00,422.00,675.00,1000
2018-07-31,20:15:07,3145485202,53313308,15159260,256936,15159259,0,15159256,196,1455,14905226,23,1455,197.36,83.94,193.00,247.00,320.00,372.00,440.00,770.77,1000
2018-07-31,20:16:07,3147451169,53346629,15167751,257080,15167751,0,15167751,183,960,14885730,23,960,182.75,80.04,178.00,232.00,303.00,368.00,442.00,678.00,1000
2018-07-31,20:17:07,3146200556,52436675,15162123,252702,15162125,0,15162127,178,753,14897975,25,753,178.14,75.46,175.00,228.00,288.00,338.00,421.00,630.00,1000
2018-07-31,20:18:07,3147665201,53350257,15169689,257113,15169687,0,15169685,189,1580,14891775,24,1580,189.00,92.68,183.00,236.00,314.00,388.00,471.00,1153.00,1000
2018-07-31,20:19:07,3145625678,53315689,15159635,256942,15159636,0,15159639,174,815,14897081,25,815,174.29,75.15,171.00,224.00,281.00,332.00,417.00,642.00,1000
2018-07-31,20:20:07,3147309632,52455160,15167390,252789,15167391,0,15167390,180,730,14878001,25,730,180.25,73.33,177.00,230.00,291.00,333.00,395.00,568.00,1000
2018-07-31,20:21:07,3147445575,53346535,15168241,257088,15168239,0,15168237,206,5739,14931171,27,5739,206.03,221.74,191.00,245.00,325.00,397.00,488.00,4523.00,1000
2018-07-31,20:22:07,3145850101,53319493,15160967,256965,15160968,0,15160971,190,814,14905439,23,814,190.65,79.43,187.00,241.00,317.00,365.00,429.00,626.00,1000
2018-07-31,20:23:07,3151280926,52521348,15186924,253115,15186923,0,15186925,183,974,14922235,25,974,183.34,77.92,180.00,233.00,299.00,351.00,426.00,665.00,1000
2018-07-31,20:24:07,3145797282,53318598,15160034,256949,15160034,0,15160029,182,1569,14902133,24,1569,182.27,81.75,178.00,231.00,299.00,357.00,434.00,691.00,1000
2018-07-31,20:25:07,3147492135,52458202,15168921,252815,15168923,0,15168929,179,825,14851835,24,825,179.67,74.32,177.00,229.00,289.00,332.00,411.00,621.00,1000
2018-07-31,20:26:07,3146218346,52436972,15162517,252708,15162515,0,15162509,179,1021,14900516,24,1021,179.05,78.57,175.00,228.00,296.00,354.00,433.00,654.00,1000
2018-07-31,20:27:07,3147126819,52452113,15166873,252781,15166875,0,15166879,190,1063,14899549,24,1063,190.60,77.46,188.00,241.00,312.00,353.00,415.00,606.00,1000
2018-07-31,20:28:07,3149999559,53389823,15180806,257301,15180804,0,15180800,194,924,14926018,23,924,194.45,79.21,191.00,244.00,317.00,367.00,438.00,650.00,1000
2018-07-31,20:29:07,3143372030,53277492,15148587,256755,15148587,0,15148587,186,1916,14893011,23,1916,186.78,85.64,182.00,236.00,309.00,365.00,435.00,714.00,1000
2018-07-31,20:30:07,3151595931,52526598,15188319,253138,15188321,0,15188326,184,1516,14913050,24,1516,184.27,82.78,180.00,233.00,305.00,364.00,444.00,709.00,1000
2018-07-31,20:31:07,3144216000,53291796,15152937,256829,15152937,0,15152937,180,1529,14867254,23,1529,180.53,82.09,176.00,229.00,297.00,357.00,429.00,711.00,1000
2018-07-31,20:32:07,3149688700,52494811,15179253,252987,15179253,0,15179252,191,936,14888616,25,936,191.64,77.82,188.00,241.00,310.00,358.00,435.00,628.00,1000
2018-07-31,20:33:07,3146912441,53337499,15165484,257042,15165482,0,15165478,173,1470,14919588,24,1470,173.49,78.47,169.00,223.00,280.00,334.00,420.00,701.00,1000
2018-07-31,20:34:07,3145440444,52424007,15158721,252645,15158721,0,15158721,173,1499,14896766,23,1499,173.75,83.64,169.00,222.00,280.00,346.00,437.00,956.00,1000
2018-07-31,20:35:07,3145498800,52424980,15159290,252654,15159291,0,15159295,194,804,14883500,24,804,194.10,77.46,191.00,244.00,313.00,356.00,426.00,625.00,1000
2018-07-31,20:36:07,3146588352,53332005,15164626,257027,15164628,0,15164631,176,1520,14908062,24,1520,176.83,77.06,173.00,226.00,285.00,325.00,399.00,661.00,1000
2018-07-31,20:37:07,3147238080,52453968,15167691,252794,15167688,0,15167683,178,1040,14887046,24,1040,177.99,79.44,173.00,227.00,287.00,358.00,446.00,704.00,1000
2018-07-31,20:38:07,3144468150,52407802,15154367,252572,15154370,0,15154373,180,1037,14891842,24,1037,180.53,76.71,177.00,230.00,292.00,340.00,426.00,652.00,1000
2018-07-31,20:39:07,3147442575,53346484,15168367,257090,15168366,0,15168366,183,827,14881406,24,793,183.64,76.21,180.00,233.00,299.00,348.00,421.00,617.00,1000
2018-07-31,20:40:07,3146009680,52433494,15161415,252690,15161413,0,15161408,189,1755,14895666,24,1755,189.49,88.55,184.00,238.00,312.00,379.00,458.00,1059.00,1000
2018-07-31,20:41:07,3145672138,53316476,15159776,256945,15159776,0,15159781,173,1467,14879430,26,1467,173.41,77.76,169.00,223.00,279.00,328.00,413.00,674.00,1000
2018-07-31,20:42:07,3147140217,53341359,15166973,257067,15166978,0,15166980,190,1553,14893745,23,1553,190.50,80.74,187.00,240.00,306.00,348.00,426.00,691.00,1000
2018-07-31,20:43:07,3149939298,53388801,15180519,257296,15180516,0,15180513,181,1514,14908055,24,1514,180.49,84.16,176.00,229.00,290.00,334.00,417.00,1115.00,1000
2018-07-31,20:44:07,3143310996,52388516,15149436,252490,15149435,0,15149432,184,1503,14880896,24,1503,184.27,81.13,180.00,233.00,300.00,351.00,426.00,710.00,1000
2018-07-31,20:45:07,3148682947,53367507,15174392,257193,15174391,0,15174393,174,1470,14917562,23,1470,174.05,80.87,170.00,223.00,280.00,332.00,419.00,933.00,1000
2018-07-31,20:46:07,3146702348,52445039,15164807,252746,15164807,0,15164804,175,970,14904526,24,970,176.02,73.98,173.00,226.00,285.00,326.00,395.00,630.00,1000
2018-07-31,20:47:07,3145085872,52418097,15157199,252619,15157201,0,15157204,179,1480,14862246,24,1480,179.16,89.64,173.00,226.00,291.00,369.00,456.00,1124.00,1000
2018-07-31,20:48:07,3148253769,53360233,15172560,257162,15172558,0,15172558,187,893,14925980,26,893,187.75,78.10,184.00,237.00,307.00,356.00,431.00,638.00,1000
2018-07-31,20:49:07,3147089001,53340491,15166676,257062,15166676,0,15166675,179,966,14895709,24,790,179.60,75.85,176.00,229.00,292.00,343.00,419.00,634.00,1000
2018-07-31,20:50:07,3146746731,52445778,15165333,252755,15165333,0,15165331,183,1047,14921688,25,1047,184.11,76.94,181.00,234.00,298.00,342.00,414.00,667.00,1000
2018-07-31,20:51:07,3145016026,53305356,15156601,256891,15156601,0,15156601,194,1466,14885783,24,1466,194.36,82.43,190.00,244.00,317.00,364.00,440.00,693.00,1000
2018-07-31,20:52:07,3145468428,53313024,15158509,256923,15158511,0,15158513,189,1679,14864778,25,1679,188.67,91.82,183.00,236.00,310.00,363.00,449.00,1199.00,1000
2018-07-31,20:53:07,3148397310,52473288,15173015,252883,15173013,0,15173011,182,1643,14901223,24,1643,182.78,81.94,179.00,231.00,295.00,340.00,428.00,749.00,1000
2018-07-31,20:54:07,3147245050,53343136,15167068,257068,15167071,0,15167074,185,904,14892208,23,904,185.22,77.73,182.00,235.00,304.00,347.00,423.00,649.00,1000
2018-07-31,20:55:07,3146145970,53324507,15162181,256986,15162178,0,15162175,189,1054,14905919,25,1054,190.31,80.78,187.00,240.00,314.00,365.00,441.00,681.00,1000
2018-07-31,20:56:07,3144967706,52416128,15156067,252601,15156067,0,15156067,175,1474,14912873,24,1320,174.92,76.23,171.00,224.00,283.00,327.00,401.00,645.00,1000
2018-07-31,20:57:07,3147540307,52459005,15168536,252808,15168536,0,15168537,176,873,14888336,25,873,175.64,75.37,172.00,225.00,282.00,336.00,422.00,645.00,1000
2018-07-31,20:58:07,3147747454,53351651,15169845,257116,15169845,0,15169844,183,904,14888186,23,904,184.19,75.31,181.00,234.00,299.00,340.00,409.00,601.00,1000
2018-07-31,20:59:07,3142732629,52378877,15145427,252423,15145427,0,15145430,177,1544,14879746,23,1544,177.51,84.06,173.00,226.00,287.00,349.00,439.00,998.00,1000
2018-07-31,21:00:07,3150225876,52503764,15181764,253029,15181764,0,15181761,180,747,14885036,25,747,180.54,75.97,177.00,230.00,292.00,347.00,425.00,626.00,1000
2018-07-31,21:01:07,3143349345,52389155,15148937,252482,15148941,0,15148943,206,772,14894327,25,772,206.99,81.20,203.00,258.00,335.00,384.00,446.00,622.00,1000
2018-07-31,21:02:07,3146833524,52447225,15165509,252758,15165506,0,15165508,178,869,14890550,25,869,177.93,75.68,174.00,227.00,289.00,342.00,422.00,626.00,1000
2018-07-31,21:03:07,3147547754,53348267,15168883,257099,15168882,0,15168878,184,1524,14892742,25,1524,184.47,84.21,179.00,233.00,302.00,384.00,460.00,709.00,1000
2018-07-31,21:04:07,3147893339,52464888,15170336,252838,15170338,0,15170340,175,1192,14920203,25,1192,175.70,77.47,172.00,225.00,283.00,340.00,426.00,668.00,1000
2018-07-31,21:05:07,3145134094,53307357,15157436,256905,15157434,0,15157432,176,1479,14887744,25,1479,176.75,78.05,173.00,226.00,284.00,326.00,409.00,719.00,1000
2018-07-31,21:06:07,3145958232,52432637,15161225,252687,15161225,0,15161225,196,990,14915355,24,990,196.36,80.42,193.00,246.00,320.00,369.00,441.00,679.00,1000
2018-07-31,21:07:07,3146500194,53330511,15164125,257019,15164127,0,15164129,176,1557,14897801,25,1557,176.78,90.59,171.00,224.00,284.00,339.00,436.00,1235.00,1000
2018-07-31,21:08:07,3145132840,52418880,15156796,252613,15156794,0,15156792,178,1518,14915088,22,1518,178.30,79.60,174.00,227.00,287.00,333.00,410.00,790.00,1000
2018-07-31,21:09:07,3151472945,52524549,15187724,253128,15187725,0,15187729,186,967,14947644,23,967,185.91,76.47,182.00,236.00,300.00,343.00,420.00,637.00,1000
2018-07-31,21:10:07,3145451899,53312744,15159303,256937,15159302,0,15159298,193,1531,14895840,24,1531,194.07,86.98,189.00,242.00,315.00,378.00,464.00,949.00,1000
2018-07-31,21:11:07,3145996325,52433272,15161383,252689,15161388,0,15161400,186,1496,14906026,23,1496,186.59,82.57,183.00,236.00,312.00,361.00,422.00,692.00,1000
2018-07-31,21:12:07,3149304607,52488410,15176752,252945,15176748,0,15176740,182,1460,14912135,22,1460,181.61,81.03,177.00,231.00,295.00,345.00,421.00,685.00,1000
2018-07-31,21:13:07,3146503333,52441722,15163699,252728,15163699,0,15163697,181,1765,14904156,25,1765,181.28,82.07,177.00,230.00,291.00,346.00,431.00,788.00,1000
2018-07-31,21:14:07,3145007319,53305208,15156157,256884,15156158,0,15156159,181,1485,14893098,26,1485,181.38,80.69,177.00,230.00,297.00,349.00,431.00,688.00,1000
2018-07-31,21:15:07,3148988074,52483134,15176046,252934,15176046,0,15176048,188,889,14884533,23,889,188.18,77.40,185.00,238.00,307.00,353.00,424.00,628.00,1000
2018-07-31,21:16:07,3146488327,53330310,15164017,257017,15164017,0,15164014,181,1462,14901991,24,1462,181.82,80.95,178.00,231.00,298.00,350.00,429.00,705.00,1000
2018-07-31,21:17:07,3147761485,52462691,15169690,252828,15169688,0,15169689,190,950,14901321,23,950,190.77,77.90,187.00,241.00,310.00,351.00,422.00,645.00,1000
2018-07-31,21:18:07,3145418086,53312170,15158380,256921,15158383,0,15158386,182,1014,14881179,23,1014,181.51,78.57,178.00,231.00,298.00,350.00,430.00,662.00,1000
2018-07-31,21:19:07,3145742069,53317662,15159891,256947,15159894,0,15159897,196,1109,14915588,24,1109,196.63,79.01,193.00,247.00,319.00,363.00,425.00,649.00,1000
2018-07-31,21:20:07,3149538301,53382005,15178314,257259,15178308,0,15178299,175,1558,14921152,24,1558,175.34,78.44,172.00,225.00,282.00,327.00,409.00,694.00,1000
2018-07-31,21:21:07,3148547799,52475796,15173704,252895,15173708,0,15173732,179,1614,14905963,22,1614,179.19,90.14,173.00,227.00,291.00,365.00,468.00,1149.00,1000
2018-07-31,21:22:07,3149521335,53381717,15178163,257257,15178159,0,15178135,182,1530,14939320,26,1530,183.21,83.56,179.00,232.00,294.00,344.00,421.00,1041.00,1000
2018-07-31,21:23:07,3148014679,52466911,15171329,252855,15171334,0,15171337,177,940,14909781,24,940,177.34,75.35,174.00,227.00,285.00,338.00,419.00,642.00,1000
2018-07-31,21:24:07,3146387950,52439799,15163113,252718,15163108,0,15163105,183,1529,14897590,26,1529,184.02,83.70,180.00,233.00,299.00,354.00,437.00,893.00,1000
2018-07-31,21:25:07,3146808087,53335730,15165239,257037,15165240,0,15165242,181,1569,14888227,24,1569,181.76,81.16,178.00,231.00,297.00,344.00,414.00,708.00,1000
2018-07-31,21:26:07,3146274609,53326688,15162839,256997,15162841,0,15162843,172,1444,14889910,22,1444,172.20,77.34,168.00,221.00,276.00,325.00,408.00,666.00,1000
2018-07-31,21:27:07,3146036637,53322654,15161327,256971,15161325,0,15161322,183,1524,14900965,23,1524,184.30,86.76,179.00,232.00,302.00,364.00,437.00,1092.00,1000
2018-07-31,21:28:07,3146266803,53326555,15163001,257000,15163002,0,15163004,187,869,14906039,24,869,187.51,75.92,184.00,237.00,303.00,349.00,417.00,615.00,1000
2018-07-31,21:29:07,3145180747,52419679,15157632,252627,15157630,0,15157627,186,1629,14884649,23,1629,186.82,85.38,182.00,236.00,303.00,358.00,443.00,819.00,1000
2018-07-31,21:30:07,3148814446,52480240,15174727,252912,15174731,0,15174736,179,1094,14904316,23,1094,179.29,77.49,175.00,228.00,289.00,339.00,422.00,695.00,1000
2018-07-31,21:31:07,3148807620,53369620,15174315,257191,15174311,0,15174306,180,1592,14890204,23,1592,180.91,84.87,176.00,229.00,291.00,344.00,431.00,1090.00,1000
2018-07-31,21:32:07,3148192001,52469866,15171982,252866,15171983,0,15171987,190,923,14879465,25,923,190.27,79.80,186.00,240.00,309.00,370.00,449.00,675.00,1000
2018-07-31,21:33:07,3147701623,53350874,15169389,257108,15169388,0,15169384,202,1554,14886655,23,1554,202.58,83.52,199.00,253.00,328.00,370.00,437.00,701.00,1000
2018-07-31,21:34:07,3148724680,52478744,15174461,252907,15174462,0,15174462,177,760,14915178,24,760,178.07,77.52,174.00,227.00,291.00,354.00,438.00,635.00,1000
2018-07-31,21:35:07,3148550035,53365254,15173717,257181,15173716,0,15173716,174,825,14900721,25,825,174.25,73.64,171.00,224.00,282.00,327.00,407.00,598.00,1000
2018-07-31,21:36:07,3146138864,52435647,15161943,252699,15161943,0,15161943,183,2038,14899480,23,2038,183.52,88.49,179.00,232.00,294.00,339.00,424.00,1071.00,1000
2018-07-31,21:37:07,3149082649,52484710,15176429,252940,15176430,0,15176431,182,2586,14946984,24,2586,181.88,102.08,176.00,229.00,295.00,357.00,449.00,1466.00,1000
2018-07-31,21:38:07,3144009675,53288299,15151571,256806,15151570,0,15151569,187,1524,14900932,23,1524,187.19,82.35,183.00,236.00,305.00,371.00,447.00,707.00,1000
2018-07-31,21:39:07,3148111471,52468524,15171306,252855,15171307,0,15171309,182,950,14914323,24,950,182.44,76.92,179.00,232.00,295.00,346.00,430.00,647.00,1000
2018-07-31,21:40:07,3149378248,53379292,15178240,257258,15178239,0,15178237,184,860,14900202,24,860,184.62,77.49,181.00,234.00,300.00,353.00,433.00,652.00,1000
2018-07-31,21:41:07,3146110958,53323914,15162275,256987,15162275,0,15162275,176,954,14899710,25,954,176.26,78.05,172.00,225.00,287.00,355.00,436.00,664.00,1000
2018-07-31,21:42:07,3146883255,53337004,15165922,257049,15165924,0,15165925,197,1296,14906761,24,1296,198.01,84.33,193.00,248.00,328.00,389.00,459.00,696.00,1000
2018-07-31,21:43:07,3144745164,52412419,15155777,252596,15155776,0,15155775,176,1520,14868941,24,1520,175.78,82.89,171.00,224.00,285.00,361.00,445.00,823.00,1000
2018-07-31,21:44:07,3148844552,53370246,15174944,257202,15174945,0,15174947,188,1491,14903976,24,1491,188.62,81.30,185.00,238.00,306.00,352.00,430.00,728.00,1000
2018-07-31,21:45:07,3147241735,52454028,15167653,252794,15167654,0,15167654,175,974,14900594,25,974,175.58,73.44,173.00,226.00,284.00,328.00,397.00,594.00,1000
2018-07-31,21:46:07,3145916366,53320616,15161377,256972,15161376,0,15161376,180,757,14889618,23,757,179.68,74.34,176.00,230.00,291.00,333.00,404.00,602.00,1000
2018-07-31,21:47:07,3146453300,53329716,15163401,257006,15163399,0,15163397,188,2951,14922118,24,2951,188.95,121.74,181.00,234.00,301.00,358.00,451.00,2133.00,1000
2018-07-31,21:48:07,3147779570,53352196,15170058,257119,15170061,0,15170063,175,1504,14879713,23,1504,175.86,79.99,172.00,225.00,283.00,338.00,422.00,699.00,1000
2018-07-31,21:49:07,3148174238,52469570,15171841,252864,15171838,0,15171836,180,1718,14933000,24,1718,180.38,85.11,176.00,229.00,293.00,347.00,434.00,938.00,1000
2018-07-31,21:50:07,3146262411,53326481,15162709,256995,15162710,0,15162712,180,1479,14887397,24,1479,180.48,80.97,176.00,230.00,294.00,348.00,427.00,764.00,1000
2018-07-31,21:51:07,3148593297,52476554,15173843,252897,15173844,0,15173843,190,1501,14909726,23,1501,191.01,81.61,187.00,240.00,310.00,360.00,435.00,669.00,1000
2018-07-31,21:52:07,3146678901,53333540,15164864,257031,15164862,0,15164861,178,1699,14893444,22,1699,178.79,85.83,174.00,227.00,288.00,345.00,432.00,1115.00,1000
2018-07-31,21:53:07,3147942761,52465712,15171221,252853,15171224,0,15171226,194,2980,14910003,24,2980,194.79,103.95,189.00,242.00,315.00,370.00,454.00,1559.00,1000
2018-07-31,21:54:07,3146877960,52447966,15165668,252761,15165665,0,15165663,192,919,14874614,24,919,192.40,78.63,189.00,242.00,314.00,362.00,435.00,627.00,1000
2018-07-31,21:55:07,3148384068,53362441,15173173,257172,15173174,0,15173177,188,919,14878961,22,919,189.14,77.75,186.00,239.00,308.00,354.00,427.00,642.00,1000
2018-07-31,21:56:07,3145263596,52421059,15157906,252631,15157905,0,15157902,180,880,14899713,24,880,180.39,75.99,177.00,230.00,294.00,344.00,413.00,626.00,1000
2018-07-31,21:57:07,3146641381,53332904,15164658,257028,15164659,0,15164660,171,1102,14881375,24,751,170.95,74.34,167.00,220.00,276.00,331.00,415.00,613.00,1000
2018-07-31,21:58:07,3145966669,52432777,15161379,252689,15161378,0,15161377,186,981,14873458,25,981,186.85,77.28,183.00,237.00,305.00,349.00,422.00,634.00,1000
2018-07-31,21:59:07,3144887115,53303171,15156214,256884,15156216,0,15156217,188,1485,14894955,26,1485,188.40,80.76,185.00,238.00,303.00,346.00,424.00,711.00,1000
2018-07-31,22:00:07,3149613596,52493559,15178468,252974,15178466,0,15178465,182,1542,14925261,24,1542,181.76,83.90,177.00,230.00,297.00,361.00,441.00,807.74,1000
2018-07-31,22:01:07,3147186067,53342136,15167433,257075,15167435,0,15167438,182,891,14869788,25,891,182.91,77.99,179.00,232.00,297.00,355.00,436.00,663.00,1000
2018-07-31,22:02:07,3142649094,52377484,15145427,252423,15145427,0,15145425,183,1908,14878888,24,1908,183.60,93.55,177.00,230.00,297.00,386.00,478.00,1258.00,1000
2018-07-31,22:03:07,3148451069,53363577,15172928,257168,15172930,0,15172934,187,1281,14881490,23,933,187.05,78.87,183.00,236.00,303.00,358.00,443.00,675.00,1000
2018-07-31,22:04:07,3145818313,52430305,15160405,252673,15160401,0,15160396,191,1569,14903468,25,1569,190.76,82.77,187.00,240.00,312.00,360.00,426.00,747.00,1000
2018-07-31,22:05:07,3144650989,52410849,15154832,252580,15154833,0,15154835,194,1498,14884539,24,1498,194.94,83.95,190.00,244.00,323.00,381.00,450.00,708.00,1000
2018-07-31,22:06:07,3150354350,53395836,15182599,257332,15182598,0,15182598,182,1638,14892371,25,1638,182.38,91.92,176.00,229.00,298.00,380.00,469.00,1168.00,1000
2018-07-31,22:07:07,3145843056,52430717,15160926,252682,15160926,0,15160924,175,1569,14905065,25,1569,175.77,83.08,171.00,224.00,284.00,351.00,431.00,932.00,1000
2018-07-31,22:08:07,3144370104,53294408,15153223,256834,15153223,0,15153223,186,1052,14902937,23,1052,187.37,77.07,184.00,237.00,305.00,347.00,416.00,626.00,1000
2018-07-31,22:09:07,3147779921,52462998,15170268,252837,15170271,0,15170273,183,1469,14915954,25,1469,183.03,79.93,179.00,232.00,297.00,342.00,417.00,696.00,1000
2018-07-31,22:10:07,3144901330,52415022,15156050,252600,15156047,0,15156048,180,962,14903284,23,962,179.84,78.34,176.00,229.00,293.00,350.00,438.00,664.00,1000
2018-07-31,22:11:07,3148995493,52483258,15175922,252932,15175922,0,15175919,182,1523,14902578,24,1523,182.92,84.74,178.00,231.00,294.00,349.00,438.00,1038.00,1000
2018-07-31,22:12:07,3142619688,53264740,15145313,256700,15145313,0,15145313,173,1960,14906464,24,1960,173.82,82.09,169.00,222.00,281.00,338.00,424.00,710.00,1000
2018-07-31,22:13:07,3147196759,53342317,15167602,257078,15167603,0,15167608,179,3522,14898144,24,3522,179.94,126.91,173.00,225.00,285.00,333.00,427.00,2441.00,1000
2018-07-31,22:14:07,3148716392,52478606,15174418,252906,15174419,0,15174415,181,939,14914481,26,939,181.51,75.63,178.00,231.00,292.00,338.00,415.00,651.00,1000
2018-07-31,22:15:07,3143374222,53277529,15148129,256747,15148131,0,15148134,184,779,14885251,25,779,185.22,76.51,182.00,235.00,302.00,348.00,413.00,621.00,1000
2018-07-31,22:16:07,3148307694,52471794,15172071,252867,15172067,0,15172065,184,1474,14905876,24,1474,184.46,82.91,180.00,233.00,296.00,359.00,444.00,861.00,1000
2018-07-31,22:17:07,3144480829,53296285,15153731,256842,15153733,0,15153733,189,788,14883243,25,788,189.59,79.66,185.00,239.00,311.00,376.00,446.00,648.00,1000
2018-07-31,22:18:07,3148073216,52467886,15171847,252864,15171847,0,15171849,186,1461,14914525,25,1461,185.54,80.00,182.00,235.00,300.00,349.00,427.00,688.00,1000
2018-07-31,22:19:07,3146508191,52441803,15163990,252733,15163990,0,15163988,179,1203,14910152,25,930,179.15,75.40,176.00,229.00,291.00,340.00,414.00,619.00,1000
2018-07-31,22:20:07,3146165279,52436087,15162331,252705,15162329,0,15162329,193,868,14909056,23,868,193.27,78.46,190.00,243.00,313.00,362.00,434.00,639.00,1000
2018-07-31,22:21:07,3146593457,53332092,15164088,257018,15164090,0,15164090,181,889,14884991,25,889,181.56,76.94,178.00,231.00,296.00,346.00,429.00,637.00,1000
2018-07-31,22:22:07,3147447990,52457466,15168412,252806,15168412,0,15168411,195,1682,14902910,24,1682,195.37,92.24,189.00,243.00,320.00,388.00,477.00,1149.00,1000
2018-07-31,22:23:07,3145963773,52432729,15161167,252686,15161166,0,15161167,183,954,14896645,24,954,183.48,76.77,180.00,233.00,301.00,351.00,422.00,614.00,1000
2018-07-31,22:24:07,3148418462,53363024,15172693,257164,15172695,0,15172696,178,1029,14913170,24,1029,178.42,76.57,175.00,228.00,289.00,335.00,414.00,661.00,1000
2018-07-31,22:25:07,3145760102,52429335,15160442,252674,15160439,0,15160436,188,857,14857766,25,857,188.75,78.78,185.00,238.00,309.00,361.00,433.00,650.00,1000
2018-07-31,22:26:07,3146769124,52446152,15165337,252755,15165337,0,15165337,197,1901,14898292,25,1901,198.15,90.64,193.00,247.00,326.00,384.00,460.00,885.00,1000
2018-07-31,22:27:07,3147577642,53348773,15169008,257101,15169009,0,15169010,207,4878,14910045,26,4878,208.51,167.45,197.00,251.00,326.00,390.00,483.00,3206.00,1000
2018-07-31,22:28:07,3148056392,52467606,15171238,252853,15171238,0,15171239,186,1495,14909796,24,1495,186.80,79.76,183.00,236.00,301.00,353.00,428.00,669.00,1000
2018-07-31,22:29:07,3145262238,52421037,15157450,252624,15157449,0,15157447,179,1229,14888715,23,1229,179.38,80.38,175.00,228.00,292.00,363.00,443.00,732.00,1000
2018-07-31,22:30:07,3149665066,53384153,15179219,257274,15179219,0,15179219,181,1522,14899230,24,1522,181.63,84.07,177.00,230.00,293.00,352.00,436.00,956.00,1000
2018-07-31,22:31:07,3146272286,53326648,15162820,256996,15162822,0,15162826,179,807,14895182,23,807,179.75,73.83,177.00,230.00,291.00,331.00,398.00,593.00,1000
2018-07-31,22:32:07,3148377916,52472965,15172884,252881,15172885,0,15172882,179,1494,14898976,23,1494,178.83,81.04,174.00,228.00,291.00,355.00,433.00,727.02,1000
2018-07-31,22:33:07,3147344070,52455734,15167708,252795,15167705,0,15167704,176,1483,14916357,25,1483,176.04,81.68,171.00,225.00,283.00,353.00,443.00,702.00,1000
2018-07-31,22:34:07,3148173091,53358865,15171911,257151,15171911,0,15171913,184,2895,14894408,26,2895,184.59,114.40,176.00,230.00,297.00,375.00,460.00,1959.00,1000
2018-07-31,22:35:07,3144939145,52415652,15156175,252602,15156178,0,15156180,186,1535,14873423,23,1535,186.98,79.85,183.00,236.00,301.00,342.00,415.00,703.00,1000
2018-07-31,22:36:07,3147121013,52452016,15166990,252783,15166987,0,15166983,171,1498,14904886,25,1498,171.85,78.21,168.00,221.00,277.00,321.00,409.00,746.00,1000
2018-07-31,22:37:07,3147089119,53340493,15166251,257055,15166252,0,15166255,178,1529,14904741,24,1529,178.65,80.43,174.00,228.00,288.00,334.00,421.00,737.00,1000
2018-07-31,22:38:07,3144459197,52407653,15154153,252569,15154152,0,15154151,178,883,14918462,24,883,178.49,73.47,176.00,228.00,289.00,330.00,393.00,588.00,1000
2018-07-31,22:39:07,3148360172,52472669,15173002,252883,15173002,0,15173003,189,905,14884116,25,905,189.66,77.89,186.00,240.00,312.00,356.00,420.00,628.00,1000
2018-07-31,22:40:07,3146568950,53331677,15164383,257023,15164382,0,15164380,188,885,14904014,23,885,188.36,82.42,184.00,237.00,316.00,379.00,453.00,677.00,1000
